Informe o tempo medio entre clientes (s): Informe o tempo medio de servico (s): Informe o tempo a ser simulado (s): segundo,erro_little
213290,0.00000000324621396430
213300,0.00000000323166204907
213310,0.00000000319573700835
213320,0.00000000326662075167
213330,0.00000000339036887453
213340,0.00000000337342953571
213350,0.00000000328242322212
213360,0.00000000319857917930
213370,0.00000000320960680256
213380,0.00000000318181037073
213390,0.00000000322035020872
213400,0.00000000323677795677
213410,0.00000000330146576744
213420,0.00000000335182903655
213430,0.00000000341862005371
213440,0.00000000349211859429
213450,0.00000000345670514434
213460,0.00000000332505578626
213470,0.00000000338883410222
213480,0.00000000334409833158
213490,0.00000000341083250532
213500,0.00000000338451400239
213510,0.00000000328230953528
213520,0.00000000330965121975
213530,0.00000000335853655997
213540,0.00000000331112914864
213550,0.00000000334529204338
213560,0.00000000330493321599
213570,0.00000000329299609803
213580,0.00000000333056959789
213590,0.00000000341486838806
213600,0.00000000343862893715
213610,0.00000000344454065271
213620,0.00000000339440475727
213630,0.00000000342657813235
213640,0.00000000331993987857
213650,0.00000000325513838106
213660,0.00000000326662075167
213670,0.00000000328162741425
213680,0.00000000325894689013
213690,0.00000000320409299093
213700,0.00000000320625304084
213710,0.00000000319431592288
213720,0.00000000322017967846
213730,0.00000000323296944771
213740,0.00000000317072590406
213750,0.00000000321676907333
213760,0.00000000320824256050
213770,0.00000000321000470649
213780,0.00000000326923554894
213790,0.00000000325616156260
213800,0.00000000311740677716
213810,0.00000000324570237353
213820,0.00000000321733750752
213830,0.00000000319772652801
213840,0.00000000310728864861
213850,0.00000000305175262838
213860,0.00000000314508952215
213870,0.00000000319067794408
213880,0.00000000317328385790
213890,0.00000000311541725750
213900,0.00000000318675574817
213910,0.00000000310552650262
213920,0.00000000293351831715
213930,0.00000000295364088743
213940,0.00000000292499180432
213950,0.00000000285257328869
213960,0.00000000278805600828
213970,0.00000000286007661998
213980,0.00000000295506197290
213990,0.00000000295398194794
214000,0.00000000291447577183
214010,0.00000000285564283331
214020,0.00000000280891754301
214030,0.00000000282187784251
214040,0.00000000284103407466
214050,0.00000000286104295810
214060,0.00000000292982349492
214070,0.00000000293499624604
214080,0.00000000292271806757
214090,0.00000000285535861622
214100,0.00000000290498292088
214110,0.00000000284319412458
214120,0.00000000268471467280
214130,0.00000000279248979496
214140,0.00000000278203060589
214150,0.00000000278225797956
214160,0.00000000276111222774
214170,0.00000000279612777376
214180,0.00000000281966094917
214190,0.00000000287798229692
214200,0.00000000279192136077
214210,0.00000000277435674434
214220,0.00000000281812617686
214230,0.00000000280869016933
214240,0.00000000280937229036
214250,0.00000000273337263934
214260,0.00000000280772383121
214270,0.00000000290157231575
214280,0.00000000288008550342
214290,0.00000000282898326986
214300,0.00000000278822653854
214310,0.00000000271847966360
214320,0.00000000269449174084
214330,0.00000000279686673821
214340,0.00000000272905253951
214350,0.00000000276452283288
214360,0.00000000276531864074
214370,0.00000000256721932601
214380,0.00000000255192844634
214390,0.00000000256096654994
214400,0.00000000264248001258
214410,0.00000000258569343714
214420,0.00000000261439936367
214430,0.00000000264191157839
214440,0.00000000263554511548
214450,0.00000000258637555817
214460,0.00000000256022758549
214470,0.00000000256994781012
214480,0.00000000258825139099
214490,0.00000000259888111032
214500,0.00000000265868038696
214510,0.00000000270443933914
214520,0.00000000267931454800
214530,0.00000000283557710645
214540,0.00000000290668822345
214550,0.00000000284097723124
214560,0.00000000288548562821
214570,0.00000000282852852251
214580,0.00000000286581780529
214590,0.00000000282580003841
214600,0.00000000286826207230
214610,0.00000000288491719402
214620,0.00000000281232814814
214630,0.00000000275190359389
214640,0.00000000286433987640
214650,0.00000000292976665150
214660,0.00000000291896640192
214670,0.00000000293562152365
214680,0.00000000298564373225
214690,0.00000000293573521049
214700,0.00000000301486124954
214710,0.00000000293420043818
214720,0.00000000298570057566
214730,0.00000000302634362015
214740,0.00000000306727088173
214750,0.00000000308739345201
214760,0.00000000304720515487
214770,0.00000000303327851725
214780,0.00000000293363200399
214790,0.00000000282369683191
214800,0.00000000292402546620
214810,0.00000000289946910925
214820,0.00000000286655676973
214830,0.00000000286217982648
214840,0.00000000284694579022
214850,0.00000000294681967716
214860,0.00000000292465074381
214870,0.00000000309398728859
214880,0.00000000307085201712
214890,0.00000000295790414384
214900,0.00000000295631252811
214910,0.00000000281727352558
214920,0.00000000281374923361
214930,0.00000000288417822958
214940,0.00000000293823632092
214950,0.00000000296984126180
214960,0.00000000292277491099
214970,0.00000000299178282148
214980,0.00000000298865643344
214990,0.00000000294369328913
215000,0.00000000290589241558
215010,0.00000000294306801152
215020,0.00000000290538082481
215030,0.00000000295437985187
215040,0.00000000282653900285
215050,0.00000000291311152978
215060,0.00000000296768121189
215070,0.00000000301849922835
215080,0.00000000301969294014
215090,0.00000000306243919113
215100,0.00000000305988123728
215110,0.00000000301400859826
215120,0.00000000303418801195
215130,0.00000000313752934744
215140,0.00000000318931370202
215150,0.00000000322296500599
215160,0.00000000321233528666
215170,0.00000000313553982778
215180,0.00000000313593773171
215190,0.00000000308494918499
215200,0.00000000300451574731
215210,0.00000000301531599689
215220,0.00000000292743607133
215230,0.00000000298490476780
215240,0.00000000298280156130
215250,0.00000000298280156130
215260,0.00000000286405565930
215270,0.00000000278868128589
215280,0.00000000289122681352
215290,0.00000000281937673208
215300,0.00000000276583023151
215310,0.00000000275701950159
215320,0.00000000272427769232
215330,0.00000000272530087386
215340,0.00000000267317545877
215350,0.00000000258904719885
215360,0.00000000258887666860
215370,0.00000000257040255747
215380,0.00000000253561438512
215390,0.00000000247524667429
215400,0.00000000257324472841
215410,0.00000000259967691818
215420,0.00000000257665533354
215430,0.00000000247325715463
215440,0.00000000231671037909
215450,0.00000000230596697293
215460,0.00000000223701590585
215470,0.00000000223099050345
215480,0.00000000225827534450
215490,0.00000000216704165723
215500,0.00000000207108996619
215510,0.00000000200179783860
215520,0.00000000192954985323
215530,0.00000000186616944120
215540,0.00000000188782678379
215550,0.00000000188333615370
215560,0.00000000185116277862
215570,0.00000000191931803784
215580,0.00000000181228188012
215590,0.00000000182694748219
215600,0.00000000192494553630
215610,0.00000000198690486286
215620,0.00000000202737737709
215630,0.00000000196888549908
215640,0.00000000199952410185
215650,0.00000000196706650968
215660,0.00000000187651494343
215670,0.00000000184974169315
215680,0.00000000173542957782
215690,0.00000000178550862984
215700,0.00000000170877001437
215710,0.00000000167227653947
215720,0.00000000153647761181
215730,0.00000000155029056259
215740,0.00000000156495616466
215750,0.00000000153096380018
215760,0.00000000151482026922
215770,0.00000000150811274580
215780,0.00000000160736135513
215790,0.00000000170825842361
215800,0.00000000176385128725
215810,0.00000000178312120624
215820,0.00000000171638703250
215830,0.00000000166653535416
215840,0.00000000170905423147
215850,0.00000000165454139278
215860,0.00000000158860302690
215870,0.00000000155637280841
215880,0.00000000149043444253
215890,0.00000000139033318192
215900,0.00000000141915279528
215910,0.00000000137720235216
215920,0.00000000132814648168
215930,0.00000000135537447932
215940,0.00000000133104549604
215950,0.00000000143234046845
215960,0.00000000146394540934
215970,0.00000000142534872793
215980,0.00000000154648205353
215990,0.00000000155574753080
216000,0.00000000158246393767
216010,0.00000000159809587785
216020,0.00000000160650870384
216030,0.00000000159042201631
216040,0.00000000156529722517
216050,0.00000000158490820468
216060,0.00000000151914036906
216070,0.00000000154864210344
216080,0.00000000147809942064
216090,0.00000000148145318235
216100,0.00000000136742528412
216110,0.00000000139402800414
216120,0.00000000142023282024
216130,0.00000000136816424856
216140,0.00000000133422872750
216150,0.00000000137742972584
216160,0.00000000137566757985
216170,0.00000000129074351207
216180,0.00000000122787469081
216190,0.00000000120564891404
216200,0.00000000123048948808
216210,0.00000000115909415399
216220,0.00000000113061560114
216230,0.00000000114516751637
216240,0.00000000120576260088
216250,0.00000000104245145849
216260,0.00000000102755848275
216270,0.00000000101101704786
216280,0.00000000102363628685
216290,0.00000000102380681710
216300,0.00000000102670583146
216310,0.00000000105632125269
216320,0.00000000103563024823
216330,0.00000000092779828265
216340,0.00000000092575191957
216350,0.00000000081496409621
216360,0.00000000067694827521
216370,0.00000000063766947278
216380,0.00000000067245764512
216390,0.00000000069667294156
216400,0.00000000068882854976
216410,0.00000000056593307818
216420,0.00000000057042370827
216430,0.00000000060020965975
216440,0.00000000051574033932
216450,0.00000000046975401347
216460,0.00000000053000803746
216470,0.00000000047180037654
216480,0.00000000047862158681
216490,0.00000000051852566685
216500,0.00000000057247007135
216510,0.00000000058452087615
216520,0.00000000055325699577
216530,0.00000000050243897931
216540,0.00000000052824589147
216550,0.00000000062499339037
216560,0.00000000060441607275
216570,0.00000000069127281677
216580,0.00000000075078787631
216590,0.00000000085520923676
216600,0.00000000084844486992
216610,0.00000000091301899374
216620,0.00000000090506091510
216630,0.00000000082701490101
216640,0.00000000088260776465
216650,0.00000000080950712800
216660,0.00000000083156237451
216670,0.00000000077710637925
216680,0.00000000080035533756
216690,0.00000000080194695329
216700,0.00000000077318418334
216710,0.00000000074822992246
216720,0.00000000076988726505
216730,0.00000000087152329797
216740,0.00000000080831341620
216750,0.00000000073072214946
216760,0.00000000068899908001
216770,0.00000000071463546192
216780,0.00000000065568883656
216790,0.00000000048498804972
216800,0.00000000046492232286
216810,0.00000000039722181100
216820,0.00000000052421000873
216830,0.00000000058139448811
216840,0.00000000062186700234
216850,0.00000000055587179304
216860,0.00000000052529003369
216870,0.00000000049055870477
216880,0.00000000044678927225
216890,0.00000000048390802476
216900,0.00000000051727511163
216910,0.00000000055985083236
216920,0.00000000056604676502
216930,0.00000000065278982220
216940,0.00000000068627059591
216950,0.00000000074987838161
216960,0.00000000073657702160
216970,0.00000000073850969784
216980,0.00000000074783201853
216990,0.00000000067393557401
217000,0.00000000068797589847
217010,0.00000000055740656535
217020,0.00000000071332806328
217030,0.00000000083065287981
217040,0.00000000082258111433
217050,0.00000000078551920524
217060,0.00000000075925754572
217070,0.00000000075681327871
217080,0.00000000064665073296
217090,0.00000000059998228608
217100,0.00000000054768634072
217110,0.00000000049294612836
217120,0.00000000046827608458
217130,0.00000000030871660783
217140,0.00000000034407321436
217150,0.00000000040512304622
217160,0.00000000044070702643
217170,0.00000000043536374505
217180,0.00000000046452441893
217190,0.00000000050874859880
217200,0.00000000057764282246
217210,0.00000000050010839914
217220,0.00000000042962255975
217230,0.00000000042382453103
217240,0.00000000031002400647
217250,0.00000000023192114895
217260,0.00000000032940761230
217270,0.00000000033043079384
217280,0.00000000024982682589
217290,0.00000000021168489184
217300,0.00000000013199041859
217310,0.00000000009083578334
217320,0.00000000016189005692
217330,0.00000000017848833522
217340,0.00000000017865886548
217350,0.00000000017649881556
217360,0.00000000014762235878
217370,0.00000000029984903449
217380,0.00000000036698111217
217390,0.00000000030297542253
217400,0.00000000034009417504
217410,0.00000000027017676985
217420,0.00000000033651303966
217430,0.00000000037897507355
217440,0.00000000039148062569
217450,0.00000000031900526665
217460,0.00000000031241143006
217470,0.00000000025539748094
217480,0.00000000027637270250
217490,0.00000000027085889087
217500,0.00000000034032154872
217510,0.00000000027932856028
217520,0.00000000027870328267
217530,0.00000000024760993256
217540,0.00000000024749624572
217550,0.00000000033429614632
217560,0.00000000030809133023
217570,0.00000000035879565985
217580,0.00000000040864733819
217590,0.00000000044167336455
217600,0.00000000041512748794
217610,0.00000000038357939047
217620,0.00000000025215740607
217630,0.00000000025983126761
217640,0.00000000022060930860
217650,0.00000000019781509764
217660,0.00000000013960743672
217670,0.00000000024880364435
217680,0.00000000029700686355
217690,0.00000000040921577238
217700,0.00000000048726178647
217710,0.00000000044616399464
217720,0.00000000054342308431
217730,0.00000000058975047068
217740,0.00000000058400928538
217750,0.00000000056331828091
217760,0.00000000069411498771
217770,0.00000000068826011557
217780,0.00000000064187588578
217790,0.00000000066756911110
217800,0.00000000069633188104
217810,0.00000000063215566115
217820,0.00000000043343106881
217830,0.00000000041404746298
217840,0.00000000042655301513
217850,0.00000000045980641517
217860,0.00000000044678927225
217870,0.00000000043871750677
217880,0.00000000034572167351
217890,0.00000000044354919737
217900,0.00000000047987214202
217910,0.00000000056849103203
217920,0.00000000062033223003
217930,0.00000000064642335929
217940,0.00000000070411942943
217950,0.00000000072236616688
217960,0.00000000066580696512
217970,0.00000000060174443206
217980,0.00000000060367710830
217990,0.00000000052119730753
218000,0.00000000072049033406
218010,0.00000000072049033406
218020,0.00000000070650685302
218030,0.00000000074180661613
218040,0.00000000081644202510
218050,0.00000000081899997895
218060,0.00000000073896444519
218070,0.00000000063278093876
218080,0.00000000055490545492
218090,0.00000000047498360800
218100,0.00000000040540726332
218110,0.00000000042109604692
218120,0.00000000041558223529
218130,0.00000000033662672649
218140,0.00000000032866864785
218150,0.00000000031030822356
218160,0.00000000027046098694
218170,0.00000000022487256501
218180,0.00000000025528379410
218190,0.00000000027131363822
218200,0.00000000026346924642
218210,0.00000000024823521017
218220,0.00000000025983126761
218230,0.00000000028938984542
218240,0.00000000016063950170
218250,0.00000000005604761100
218260,0.00000000000915179044
218270,0.00000000002660272003
218280,0.00000000004411049304
218290,0.00000000007855760487
218300,0.00000000016933654479
218310,0.00000000001375610736
218320,0.00000000002410160960
218330,0.00000000005945821613
218340,0.00000000000051159077
218350,0.00000000000829913915
218360,0.00000000004428102329
218370,0.00000000003450395525
218380,0.00000000003518607627
218390,0.00000000013233147911
218400,0.00000000004985167834
218410,0.00000000002751221473
218420,0.00000000006895106708
218430,0.00000000000335376171
218440,0.00000000009606537787
218450,0.00000000011334577721
218460,0.00000000005104539014
218470,0.00000000001875832822
218480,0.00000000007065636964
218490,0.00000000007463540896
218500,0.00000000011954170986
218510,0.00000000013318413039
218520,0.00000000018098944565
218530,0.00000000021725554689
218540,0.00000000021174173526
218550,0.00000000023942448024
218560,0.00000000030667024475
218570,0.00000000026597035685
218580,0.00000000024175506042
218590,0.00000000025522695069
218600,0.00000000014767920220
218610,0.00000000023777602109
218620,0.00000000016501644495
218630,0.00000000023624124879
218640,0.00000000029797320167
218650,0.00000000032690650187
218660,0.00000000032287061913
218670,0.00000000033907099350
218680,0.00000000040279246605
218690,0.00000000040830627768
218700,0.00000000045753267841
218710,0.00000000041990233512
218720,0.00000000040699887904
218730,0.00000000043223735702
218740,0.00000000048441961553
218750,0.00000000046190962166
218760,0.00000000050090420700
218770,0.00000000034282265915
218780,0.00000000019474555302
218790,0.00000000013631051843
218800,0.00000000012011014405
218810,0.00000000004826006261
218820,0.00000000004837374945
218830,0.00000000007264588930
218840,0.00000000010891199054
218850,0.00000000015558043742
218860,0.00000000012545342543
218870,0.00000000029319835448
218880,0.00000000031224089980
218890,0.00000000022572521630
218900,0.00000000025357849154
218910,0.00000000026608404369
218920,0.00000000019929302653
218930,0.00000000022794210963
218940,0.00000000015671730580
218950,0.00000000018707169147
218960,0.00000000018650325728
218970,0.00000000017723778001
218980,0.00000000015126033759
218990,0.00000000018042101146
219000,0.00000000015501200323
219010,0.00000000009879386198
219020,0.00000000008202505342
219030,0.00000000003876721166
219040,0.00000000007520384315
219050,0.00000000009714540283
219060,0.00000000007747757991
219070,0.00000000024579094315
219080,0.00000000028063595892
219090,0.00000000020162360670
219100,0.00000000025261215342
219110,0.00000000031610625228
219120,0.00000000032770230973
219130,0.00000000031627678254
219140,0.00000000032201796785
219150,0.00000000042763304009
219160,0.00000000043905856728
219170,0.00000000044616399464
219180,0.00000000049197979024
219190,0.00000000037454128687
219200,0.00000000042695091906
219210,0.00000000042712144932
219220,0.00000000048765969041
219230,0.00000000059441163103
219240,0.00000000065739413913
219250,0.00000000061447735789
219260,0.00000000058349769461
219270,0.00000000065631411417
219280,0.00000000058963678384
219290,0.00000000059651483753
219300,0.00000000062328808781
219310,0.00000000057815441323
219320,0.00000000051829829317
219330,0.00000000041518433136
219340,0.00000000032270008887
219350,0.00000000031548097468
219360,0.00000000036800429370
219370,0.00000000038772896005
219380,0.00000000037596237235
219390,0.00000000025318058761
219400,0.00000000025551116778
219410,0.00000000021515234039
219420,0.00000000020514789867
219430,0.00000000025499957701
219440,0.00000000017126922103
219450,0.00000000023123902793
219460,0.00000000016933654479
219470,0.00000000013153567124
219480,0.00000000008026290743
219490,0.00000000005212541510
219500,0.00000000003456079867
219510,0.00000000003137756721
219520,0.00000000004803268894
219530,0.00000000000818545232
219540,0.00000000007571543392
219550,0.00000000006622258297
219560,0.00000000001205080480
219570,0.00000000007952394299
219580,0.00000000012892087398
219590,0.00000000008458300726
219600,0.00000000005724132279
219610,0.00000000003473132892
219620,0.00000000013653789210
219630,0.00000000014415491023
219640,0.00000000018945911506
219650,0.00000000023209167921
219660,0.00000000020821744329
219670,0.00000000018121681933
219680,0.00000000011090151020
219690,0.00000000010368239600
219700,0.00000000008077449820
219710,0.00000000014739498511
219720,0.00000000029035618354
219730,0.00000000022765789254
219740,0.00000000028938984542
219750,0.00000000040620307118
219760,0.00000000029677948987
219770,0.00000000036556002669
219780,0.00000000036203573472
219790,0.00000000040063241613
219800,0.00000000037664449337
219810,0.00000000035691982703
219820,0.00000000032832758734
219830,0.00000000040938630264
219840,0.00000000051517190514
219850,0.00000000047310777518
219860,0.00000000045361048251
219870,0.00000000047970161177
219880,0.00000000045162096285
219890,0.00000000048589754442
219900,0.00000000051960569181
219910,0.00000000041677594709
219920,0.00000000044889247874
219930,0.00000000044258285925
219940,0.00000000052773430070
219950,0.00000000045355363909
219960,0.00000000048237325245
219970,0.00000000045821479944
219980,0.00000000048862602853
219990,0.00000000052625637181
220000,0.00000000061015725805
220010,0.00000000056382987168
220020,0.00000000055246118791
220030,0.00000000061555738284
220040,0.00000000058042814999
220050,0.00000000051466031437
220060,0.00000000054171778174
220070,0.00000000059981175582
220080,0.00000000056553517425
220090,0.00000000047435833039
220100,0.00000000038824055082
220110,0.00000000053779558584
220120,0.00000000056883209254
220130,0.00000000054649262893
220140,0.00000000052932591643
220150,0.00000000057571014622
220160,0.00000000059247895479
220170,0.00000000059509375205
220180,0.00000000064005689637
220190,0.00000000067996097641
220200,0.00000000069132966019
220210,0.00000000068814642873
220220,0.00000000073356432040
220230,0.00000000070241412686
220240,0.00000000061862692746
220250,0.00000000057713123169
220260,0.00000000056547833083
220270,0.00000000055803184296
220280,0.00000000057929128161
220290,0.00000000058952309701
220300,0.00000000060009597291
220310,0.00000000063982952270
220320,0.00000000057519855545
220330,0.00000000061135096985
220340,0.00000000065205085775
220350,0.00000000065057292886
220360,0.00000000062516392063
220370,0.00000000068786221163
220380,0.00000000063380412030
220390,0.00000000052119730753
220400,0.00000000052983750720
220410,0.00000000059299054556
220420,0.00000000066034999691
220430,0.00000000059895910454
220440,0.00000000057093529904
220450,0.00000000050880544222
220460,0.00000000057792703956
220470,0.00000000060924776335
220480,0.00000000054541260397
220490,0.00000000054245674619
220500,0.00000000058599880504
220510,0.00000000052347104429
220520,0.00000000044411763156
220530,0.00000000032690650187
220540,0.00000000030354385672
220550,0.00000000022419044399
220560,0.00000000019235812942
220570,0.00000000006883738024
220580,0.00000000012386180970
220590,0.00000000015768364392
220600,0.00000000008776623872
220610,0.00000000002080469130
220620,0.00000000005815081749
220630,0.00000000000306954462
220640,0.00000000004104094842
220650,0.00000000003865352483
220660,0.00000000016473222786
220670,0.00000000021617552193
220680,0.00000000024857627068
220690,0.00000000020958168534
220700,0.00000000036328628994
220710,0.00000000033969627111
220720,0.00000000038727421270
220730,0.00000000046219383876
220740,0.00000000043081627155
220750,0.00000000042405190470
220760,0.00000000049902837418
220770,0.00000000039716496758
220780,0.00000000042462033889
220790,0.00000000043104364522
220800,0.00000000032792968341
220810,0.00000000032900970837
220820,0.00000000039904080040
220830,0.00000000035214497984
220840,0.00000000040597569750
220850,0.00000000032537172956
220860,0.00000000050982862376
220870,0.00000000054808424466
220880,0.00000000061339733293
220890,0.00000000061515947891
220900,0.00000000060458660300
220910,0.00000000073794126365
220920,0.00000000078580342233
220930,0.00000000083377926785
220940,0.00000000085714191300
220950,0.00000000083684881247
220960,0.00000000074265926742
220970,0.00000000077278627941
220980,0.00000000083042550614
220990,0.00000000070195937951
221000,0.00000000069377392720
221010,0.00000000082758333519
221020,0.00000000076715878095
221030,0.00000000081502093963
221040,0.00000000074510353443
221050,0.00000000062192384576
221060,0.00000000053148596635
221070,0.00000000050204107538
221080,0.00000000050283688324
221090,0.00000000038028247218
221100,0.00000000042876990847
221110,0.00000000034265212889
221120,0.00000000046981085688
221130,0.00000000040455461203
221140,0.00000000048208903536
221150,0.00000000038374992073
221160,0.00000000036601477404
221170,0.00000000046333070713
221180,0.00000000040557779357
221190,0.00000000044985881686
221200,0.00000000047913317758
221210,0.00000000055132431953
221220,0.00000000055683813116
221230,0.00000000059355897974
221240,0.00000000067041128204
221250,0.00000000062624394559
221260,0.00000000060907723309
221270,0.00000000055058535509
221280,0.00000000062573235482
221290,0.00000000058759042076
221300,0.00000000057707438827
221310,0.00000000053688609114
221320,0.00000000048203219194
221330,0.00000000054228621593
221340,0.00000000054160409491
221350,0.00000000061652372096
221360,0.00000000055968030210
221370,0.00000000058327032093
221380,0.00000000047765524869
221390,0.00000000056218141253
221400,0.00000000046418335842
221410,0.00000000046156856115
221420,0.00000000042922465582
221430,0.00000000035510083762
221440,0.00000000041882231017
221450,0.00000000044423131840
221460,0.00000000044400394472
221470,0.00000000050039261623
221480,0.00000000059247895479
221490,0.00000000064108007791
221500,0.00000000060396132540
221510,0.00000000061697846832
221520,0.00000000056871840570
221530,0.00000000065506355895
221540,0.00000000072259354056
221550,0.00000000079131723396
221560,0.00000000081035977928
221570,0.00000000086851059677
221580,0.00000000082752649178
221590,0.00000000081797679741
221600,0.00000000079745632320
221610,0.00000000076738615462
221620,0.00000000076465767052
221630,0.00000000071651129474
221640,0.00000000073998762673
221650,0.00000000084691009761
221660,0.00000000083753093350
221670,0.00000000085242390924
221680,0.00000000078597395259
221690,0.00000000073401906775
221700,0.00000000072594730227
221710,0.00000000072066086432
221720,0.00000000072196826295
221730,0.00000000074146555562
221740,0.00000000073453065852
221750,0.00000000079160145106
221760,0.00000000084298790171
221770,0.00000000080797235569
221780,0.00000000080888185039
221790,0.00000000077358208728
221800,0.00000000083662143879
221810,0.00000000076579453889
221820,0.00000000078318862506
221830,0.00000000071298700277
221840,0.00000000078279072113
221850,0.00000000081928419604
221860,0.00000000083900886239
221870,0.00000000076187234299
221880,0.00000000067075234256
221890,0.00000000063221250457
221900,0.00000000073072214946
221910,0.00000000076238393376
221920,0.00000000083610984802
221930,0.00000000083917939264
221940,0.00000000096849817055
221950,0.00000000092637719717
221960,0.00000000091972651717
221970,0.00000000103744923763
221980,0.00000000097520569398
221990,0.00000000092609298008
222000,0.00000000094570395959
222010,0.00000000103477759694
222020,0.00000000101493924376
222030,0.00000000110998144009
222040,0.00000000113169562610
222050,0.00000000121332277558
222060,0.00000000127096200231
222070,0.00000000134588162837
222080,0.00000000137856659421
222090,0.00000000128716237668
222100,0.00000000120434151540
222110,0.00000000121895027405
222120,0.00000000127784005599
222130,0.00000000129563204609
222140,0.00000000129273303173
222150,0.00000000133707089844
222160,0.00000000144092382470
222170,0.00000000154273038788
222180,0.00000000156143187269
222190,0.00000000149594825416
222200,0.00000000146417278302
222210,0.00000000162606283993
222220,0.00000000162305013873
222230,0.00000000173838543560
222240,0.00000000164607172337
222250,0.00000000157120894073
222260,0.00000000170570046976
222270,0.00000000172860836756
222280,0.00000000172502723217
222290,0.00000000176362391358
222300,0.00000000183490556083
222310,0.00000000182825488082
222320,0.00000000178863501787
222330,0.00000000180551751328
222340,0.00000000180045844900
222350,0.00000000180153847396
222360,0.00000000177942638402
222370,0.00000000177050196726
222380,0.00000000179625203600
222390,0.00000000179181824933
222400,0.00000000176038383870
222410,0.00000000176953562914
222420,0.00000000184365944733
222430,0.00000000181660197995
222440,0.00000000187731075130
222450,0.00000000179875314643
222460,0.00000000180625647772
222470,0.00000000175191416929
222480,0.00000000183933934750
222490,0.00000000181165660251
222500,0.00000000192341076399
222510,0.00000000191027993424
222520,0.00000000197309191208
222530,0.00000000186895476872
222540,0.00000000184064674613
222550,0.00000000187793602890
222560,0.00000000187600335266
222570,0.00000000180483539225
222580,0.00000000166238578458
222590,0.00000000168529368239
222600,0.00000000158172497322
222610,0.00000000160781610248
222620,0.00000000168614633367
222630,0.00000000176532921614
222640,0.00000000185752924153
222650,0.00000000192397919818
222660,0.00000000196735072677
222670,0.00000000197917415790
222680,0.00000000192540028365
222690,0.00000000190613036466
222700,0.00000000193142568605
222710,0.00000000185326598512
222720,0.00000000180745018952
222730,0.00000000179716153070
222740,0.00000000178420123120
222750,0.00000000181432824320
222760,0.00000000172201453097
222770,0.00000000168034830494
222780,0.00000000170894054463
222790,0.00000000164936864167
222800,0.00000000175612058229
222810,0.00000000185724502444
222820,0.00000000191698745766
222830,0.00000000193688265426
222840,0.00000000190374294107
222850,0.00000000180739334610
222860,0.00000000176788716999
222870,0.00000000189220372704
222880,0.00000000195524307856
222890,0.00000000187600335266
222900,0.00000000175970171767
222910,0.00000000178766867975
222920,0.00000000174202341441
222930,0.00000000182194526133
222940,0.00000000182706116902
222950,0.00000000173383796209
222960,0.00000000163481672644
222970,0.00000000150890855366
222980,0.00000000152664370034
222990,0.00000000148696699398
223000,0.00000000145229250847
223010,0.00000000160105173563
223020,0.00000000164021685123
223030,0.00000000161594471138
223040,0.00000000162043534147
223050,0.00000000156535406859
223060,0.00000000164391167345
223070,0.00000000159297997016
223080,0.00000000156046553457
223090,0.00000000162037849805
223100,0.00000000156848045663
223110,0.00000000140926204040
223120,0.00000000136469680001
223130,0.00000000134741640068
223140,0.00000000132797595143
223150,0.00000000139596068038
223160,0.00000000136225253300
223170,0.00000000138015820994
223180,0.00000000145467993207
223190,0.00000000146377487908
223200,0.00000000142495082400
223210,0.00000000130518174046
223220,0.00000000142131284520
223230,0.00000000141858436109
223240,0.00000000143944589581
223250,0.00000000142705403050
223260,0.00000000137868028105
223270,0.00000000139687017509
223280,0.00000000137595179694
223290,0.00000000133837829708
223300,0.00000000130239641294
223310,0.00000000126999566419
223320,0.00000000124094867715
223330,0.00000000133445610118
223340,0.00000000126635768538
223350,0.00000000127522525872
223360,0.00000000130182797875
223370,0.00000000126505028675
223380,0.00000000140090605782
223390,0.00000000142546241477
223400,0.00000000146781076182
223410,0.00000000142108547152
223420,0.00000000144279965753
223430,0.00000000140954625749
223440,0.00000000137140432344
223450,0.00000000140386191561
223460,0.00000000144990508488
223470,0.00000000149771040014
223480,0.00000000147076661960
223490,0.00000000135452182803
223500,0.00000000149094603330
223510,0.00000000153818291437
223520,0.00000000152715529111
223530,0.00000000166443214766
223540,0.00000000159968749358
223550,0.00000000161139723787
223560,0.00000000158217972057
223570,0.00000000158155444296
223580,0.00000000151493395606
223590,0.00000000157024260261
223600,0.00000000155222323883
223610,0.00000000152613210957
223620,0.00000000138015820994
223630,0.00000000138402356242
223640,0.00000000133303501570
223650,0.00000000139579015013
223660,0.00000000140835254570
223670,0.00000000135219124786
223680,0.00000000127727162180
223690,0.00000000129182353703
223700,0.00000000130569333123
223710,0.00000000133820776682
223720,0.00000000134292577059
223730,0.00000000134315314426
223740,0.00000000136083144753
223750,0.00000000142222233990
223760,0.00000000147298351294
223770,0.00000000151402446136
223780,0.00000000139567646329
223790,0.00000000140863676279
223800,0.00000000132484956339
223810,0.00000000118507159641
223820,0.00000000122514620671
223830,0.00000000122759047372
223840,0.00000000120405729831
223850,0.00000000119393916975
223860,0.00000000116722276289
223870,0.00000000105291064756
223880,0.00000000106933839561
223890,0.00000000107758069134
223900,0.00000000110696873890
223910,0.00000000101078967418
223920,0.00000000095496943686
223930,0.00000000106194875116
223940,0.00000000108678932520
223950,0.00000000112453335532
223960,0.00000000110304654299
223970,0.00000000110514974949
223980,0.00000000107638697955
223990,0.00000000105330855149
224000,0.00000000100322949947
